,tijdstip;locatie;component;waarde;LKI
2019-04-23 14:00:00+02:00;Amsterdam-Vondelpark;PM10;38,6;4
2019-04-23 14:00:00+02:00;Amsterdam-Vondelpark;PM25;15,5;3
2019-04-23 14:00:00+02:00;Amsterdam-Vondelpark;NO2;12,8;2
2019-04-23 15:00:00+02:00;Amsterdam-Vondelpark;CO;334,9;2
2019-04-23 15:00:00+02:00;Amsterdam-Vondelpark;NO;0,8;1
2019-04-23 15:00:00+02:00;Amsterdam-Vondelpark;O3;110,4;7
2019-04-23 15:00:00+02:00;Amsterdam-Vondelpark;FN;1,12;2
2019-04-23 15:00:00+02:00;Amsterdam-Vondelpark;PM10;37,0;4
2019-04-23 15:00:00+02:00;Amsterdam-Vondelpark;PM25;13,1;2
2019-04-23 15:00:00+02:00;Amsterdam-Vondelpark;NO2;13,4;2
2019-04-23 16:00:00+02:00;Amsterdam-Vondelpark;CO;338,0;2
2019-04-23 16:00:00+02:00;Amsterdam-Vondelpark;NO;0,4;1
2019-04-23 16:00:00+02:00;Amsterdam-Vondelpark;O3;118,1;7
2019-04-23 16:00:00+02:00;Amsterdam-Vondelpark;FN;1,13;2
2019-04-23 16:00:00+02:00;Amsterdam-Vondelpark;PM10;36,7;4
2019-04-23 16:00:00+02:00;Amsterdam-Vondelpark;PM25;13,2;2
2019-04-23 16:00:00+02:00;Amsterdam-Vondelpark;NO2;10,7;2
2019-04-23 17:00:00+02:00;Amsterdam-Vondelpark;CO;332,7;2
2019-04-23 17:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-04-23 17:00:00+02:00;Amsterdam-Vondelpark;O3;123,4;7
2019-04-23 17:00:00+02:00;Amsterdam-Vondelpark;FN;1,15;2
2019-04-23 17:00:00+02:00;Amsterdam-Vondelpark;PM25;13,3;2
2019-04-23 17:00:00+02:00;Amsterdam-Vondelpark;NO2;8,1;1
2019-04-23 17:00:00+02:00;Amsterdam-Vondelpark;PM10;37,6;4
2019-04-23 18:00:00+02:00;Amsterdam-Vondelpark;CO;334,0;2
2019-04-23 18:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-04-23 18:00:00+02:00;Amsterdam-Vondelpark;O3;124,7;7
2019-04-23 18:00:00+02:00;Amsterdam-Vondelpark;FN;1,14;2
2019-04-23 18:00:00+02:00;Amsterdam-Vondelpark;PM10;35,1;4
2019-04-23 18:00:00+02:00;Amsterdam-Vondelpark;PM25;12,8;2
2019-04-23 18:00:00+02:00;Amsterdam-Vondelpark;NO2;8,7;1
2019-04-23 19:00:00+02:00;Amsterdam-Vondelpark;CO;338,4;2
2019-04-23 19:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-04-23 19:00:00+02:00;Amsterdam-Vondelpark;O3;124,4;7
2019-04-23 19:00:00+02:00;Amsterdam-Vondelpark;FN;1,2;2
2019-04-23 19:00:00+02:00;Amsterdam-Vondelpark;PM10;42,7;4
2019-04-23 19:00:00+02:00;Amsterdam-Vondelpark;PM25;12,4;2
2019-04-23 19:00:00+02:00;Amsterdam-Vondelpark;NO2;8,3;1
2019-04-23 20:00:00+02:00;Amsterdam-Vondelpark;CO;348,3;2
2019-04-23 20:00:00+02:00;Amsterdam-Vondelpark;NO;-0,1;1
2019-04-23 20:00:00+02:00;Amsterdam-Vondelpark;O3;120,3;7
2019-04-23 20:00:00+02:00;Amsterdam-Vondelpark;FN;1,21;2
2019-04-23 20:00:00+02:00;Amsterdam-Vondelpark;PM10;35,7;4
2019-04-23 20:00:00+02:00;Amsterdam-Vondelpark;PM25;16,9;3
2019-04-23 20:00:00+02:00;Amsterdam-Vondelpark;NO2;10,0;2
2019-04-23 21:00:00+02:00;Amsterdam-Vondelpark;CO;359,3;2
2019-04-23 21:00:00+02:00;Amsterdam-Vondelpark;NO;-0,1;1
2019-04-23 21:00:00+02:00;Amsterdam-Vondelpark;O3;115,7;7
2019-04-23 21:00:00+02:00;Amsterdam-Vondelpark;FN;1,14;2
2019-04-23 21:00:00+02:00;Amsterdam-Vondelpark;PM10;40,7;4
2019-04-23 21:00:00+02:00;Amsterdam-Vondelpark;PM25;14,4;2
2019-04-23 21:00:00+02:00;Amsterdam-Vondelpark;NO2;11,7;2
2019-04-23 22:00:00+02:00;Amsterdam-Vondelpark;CO;365,3;2
2019-04-23 22:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-04-23 22:00:00+02:00;Amsterdam-Vondelpark;O3;106,1;7
2019-04-23 22:00:00+02:00;Amsterdam-Vondelpark;FN;1,3;2
2019-04-23 22:00:00+02:00;Amsterdam-Vondelpark;PM10;38,3;4
2019-04-23 22:00:00+02:00;Amsterdam-Vondelpark;PM25;16,9;3
2019-04-23 22:00:00+02:00;Amsterdam-Vondelpark;NO2;16,4;2
2019-04-23 23:00:00+02:00;Amsterdam-Vondelpark;CO;355,3;2
2019-04-23 23:00:00+02:00;Amsterdam-Vondelpark;NO;-0,3;1
2019-04-23 23:00:00+02:00;Amsterdam-Vondelpark;O3;106,6;7
2019-04-23 23:00:00+02:00;Amsterdam-Vondelpark;FN;1,27;2
2019-04-23 23:00:00+02:00;Amsterdam-Vondelpark;PM10;32,4;4
2019-04-23 23:00:00+02:00;Amsterdam-Vondelpark;PM25;14,1;2
2019-04-23 23:00:00+02:00;Amsterdam-Vondelpark;NO2;13,9;2
2019-04-24 00:00:00+02:00;Amsterdam-Vondelpark;CO;364,0;2
2019-04-24 00:00:00+02:00;Amsterdam-Vondelpark;NO;-0,5;1
2019-04-24 00:00:00+02:00;Amsterdam-Vondelpark;O3;101,6;7
2019-04-24 00:00:00+02:00;Amsterdam-Vondelpark;FN;1,28;2
2019-04-24 00:00:00+02:00;Amsterdam-Vondelpark;PM10;39,0;4
2019-04-24 00:00:00+02:00;Amsterdam-Vondelpark;PM25;16,3;3
2019-04-24 00:00:00+02:00;Amsterdam-Vondelpark;NO2;14,5;2
2019-04-24 01:00:00+02:00;Amsterdam-Vondelpark;NO2;16,6;2
2019-04-24 01:00:00+02:00;Amsterdam-Vondelpark;O3;91,6;6
2019-04-24 01:00:00+02:00;Amsterdam-Vondelpark;PM10;38,5;4
2019-04-24 01:00:00+02:00;Amsterdam-Vondelpark;CO;365,6;2
2019-04-24 01:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-04-24 01:00:00+02:00;Amsterdam-Vondelpark;FN;1,38;2
2019-04-24 01:00:00+02:00;Amsterdam-Vondelpark;PM25;18,9;3
2019-04-24 02:00:00+02:00;Amsterdam-Vondelpark;CO;363,6;2
2019-04-24 02:00:00+02:00;Amsterdam-Vondelpark;NO;-0,3;1
2019-04-24 02:00:00+02:00;Amsterdam-Vondelpark;O3;87,7;6
2019-04-24 02:00:00+02:00;Amsterdam-Vondelpark;FN;1,26;2
2019-04-24 02:00:00+02:00;Amsterdam-Vondelpark;PM10;39,6;4
2019-04-24 02:00:00+02:00;Amsterdam-Vondelpark;PM25;32,2;5
2019-04-24 02:00:00+02:00;Amsterdam-Vondelpark;NO2;14,9;2
2019-04-24 03:00:00+02:00;Amsterdam-Vondelpark;CO;355,7;2
2019-04-24 03:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-04-24 03:00:00+02:00;Amsterdam-Vondelpark;O3;84,2;6
2019-04-24 03:00:00+02:00;Amsterdam-Vondelpark;FN;1,23;2
2019-04-24 03:00:00+02:00;Amsterdam-Vondelpark;PM10;37,0;4
2019-04-24 03:00:00+02:00;Amsterdam-Vondelpark;PM25;24,6;4
2019-04-24 03:00:00+02:00;Amsterdam-Vondelpark;NO2;13,6;2
2019-04-24 04:00:00+02:00;Amsterdam-Vondelpark;CO;348,1;2
2019-04-24 04:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-04-24 04:00:00+02:00;Amsterdam-Vondelpark;O3;77,8;5
2019-04-24 04:00:00+02:00;Amsterdam-Vondelpark;FN;1,12;2
2019-04-24 04:00:00+02:00;Amsterdam-Vondelpark;PM10;36,8;4
2019-04-24 04:00:00+02:00;Amsterdam-Vondelpark;PM25;21,3;4
2019-04-24 04:00:00+02:00;Amsterdam-Vondelpark;NO2;12,7;2
2019-04-24 05:00:00+02:00;Amsterdam-Vondelpark;CO;352,0;2
2019-04-24 05:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-04-24 05:00:00+02:00;Amsterdam-Vondelpark;O3;68,9;5
2019-04-24 05:00:00+02:00;Amsterdam-Vondelpark;FN;1,14;2
2019-04-24 05:00:00+02:00;Amsterdam-Vondelpark;PM10;33,8;4
2019-04-24 05:00:00+02:00;Amsterdam-Vondelpark;PM25;22,9;4
2019-04-24 05:00:00+02:00;Amsterdam-Vondelpark;NO2;13,9;2
2019-04-24 06:00:00+02:00;Amsterdam-Vondelpark;CO;362,0;2
2019-04-24 06:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-04-24 06:00:00+02:00;Amsterdam-Vondelpark;O3;59,0;4
2019-04-24 06:00:00+02:00;Amsterdam-Vondelpark;FN;1,25;2
2019-04-24 06:00:00+02:00;Amsterdam-Vondelpark;PM10;31,6;4
2019-04-24 06:00:00+02:00;Amsterdam-Vondelpark;PM25;21,0;4
2019-04-24 06:00:00+02:00;Amsterdam-Vondelpark;NO2;18,7;2
2019-04-24 07:00:00+02:00;Amsterdam-Vondelpark;CO;368,7;2
2019-04-24 07:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-04-24 07:00:00+02:00;Amsterdam-Vondelpark;O3;50,8;4
2019-04-24 07:00:00+02:00;Amsterdam-Vondelpark;FN;1,29;2
2019-04-24 07:00:00+02:00;Amsterdam-Vondelpark;PM10;32,9;4
2019-04-24 07:00:00+02:00;Amsterdam-Vondelpark;PM25;18,5;3
2019-04-24 07:00:00+02:00;Amsterdam-Vondelpark;NO2;21,8;3
2019-04-24 08:00:00+02:00;Amsterdam-Vondelpark;CO;379,6;2
2019-04-24 08:00:00+02:00;Amsterdam-Vondelpark;NO;0,9;1
2019-04-24 08:00:00+02:00;Amsterdam-Vondelpark;O3;46,8;4
2019-04-24 08:00:00+02:00;Amsterdam-Vondelpark;FN;1,37;2
2019-04-24 08:00:00+02:00;Amsterdam-Vondelpark;PM10;33,7;4
2019-04-24 08:00:00+02:00;Amsterdam-Vondelpark;PM25;23,3;4
2019-04-24 08:00:00+02:00;Amsterdam-Vondelpark;NO2;27,3;3
2019-04-24 09:00:00+02:00;Amsterdam-Vondelpark;CO;397,7;2
2019-04-24 09:00:00+02:00;Amsterdam-Vondelpark;NO;2,8;1
2019-04-24 09:00:00+02:00;Amsterdam-Vondelpark;O3;43,7;4
2019-04-24 09:00:00+02:00;Amsterdam-Vondelpark;FN;1,53;2
2019-04-24 09:00:00+02:00;Amsterdam-Vondelpark;PM10;40,9;4
2019-04-24 09:00:00+02:00;Amsterdam-Vondelpark;PM25;16,8;3
2019-04-24 09:00:00+02:00;Amsterdam-Vondelpark;NO2;33,2;4
2019-04-24 10:00:00+02:00;Amsterdam-Vondelpark;CO;415,5;2
2019-04-24 10:00:00+02:00;Amsterdam-Vondelpark;NO;6,2;1
2019-04-24 10:00:00+02:00;Amsterdam-Vondelpark;O3;42,2;4
2019-04-24 10:00:00+02:00;Amsterdam-Vondelpark;FN;1,71;2
2019-04-24 10:00:00+02:00;Amsterdam-Vondelpark;PM10;39,8;4
2019-04-24 10:00:00+02:00;Amsterdam-Vondelpark;PM25;16,9;3
2019-04-24 10:00:00+02:00;Amsterdam-Vondelpark;NO2;39,6;4
2019-04-24 11:00:00+02:00;Amsterdam-Vondelpark;CO;372,9;2
2019-04-24 11:00:00+02:00;Amsterdam-Vondelpark;NO;4,0;1
2019-04-24 11:00:00+02:00;Amsterdam-Vondelpark;O3;60,4;5
2019-04-24 11:00:00+02:00;Amsterdam-Vondelpark;FN;1,28;2
2019-04-24 11:00:00+02:00;Amsterdam-Vondelpark;PM10;41,5;4
2019-04-24 11:00:00+02:00;Amsterdam-Vondelpark;PM25;14,7;2
2019-04-24 11:00:00+02:00;Amsterdam-Vondelpark;NO2;25,1;3
2019-04-24 12:00:00+02:00;Amsterdam-Vondelpark;CO;343,4;2
2019-04-24 12:00:00+02:00;Amsterdam-Vondelpark;NO;2,0;1
2019-04-24 12:00:00+02:00;Amsterdam-Vondelpark;O3;73,8;5
2019-04-24 12:00:00+02:00;Amsterdam-Vondelpark;FN;0,79;1
2019-04-24 12:00:00+02:00;Amsterdam-Vondelpark;PM10;30,9;4
2019-04-24 12:00:00+02:00;Amsterdam-Vondelpark;PM25;11,0;2
2019-04-24 12:00:00+02:00;Amsterdam-Vondelpark;NO2;14,8;2
2019-04-24 13:00:00+02:00;Amsterdam-Vondelpark;CO;331,0;2
2019-04-24 13:00:00+02:00;Amsterdam-Vondelpark;NO;1,5;1
2019-04-24 13:00:00+02:00;Amsterdam-Vondelpark;O3;83,8;6
2019-04-24 13:00:00+02:00;Amsterdam-Vondelpark;FN;0,74;1
2019-04-24 13:00:00+02:00;Amsterdam-Vondelpark;PM10;32,0;4
2019-04-24 13:00:00+02:00;Amsterdam-Vondelpark;PM25;8,1;1
2019-04-24 13:00:00+02:00;Amsterdam-Vondelpark;NO2;13,1;2
2019-04-24 14:00:00+02:00;Amsterdam-Vondelpark;CO;304,0;2
2019-04-24 14:00:00+02:00;Amsterdam-Vondelpark;NO;0,4;1
2019-04-24 14:00:00+02:00;Amsterdam-Vondelpark;O3;99,1;6
2019-04-24 14:00:00+02:00;Amsterdam-Vondelpark;FN;0,7;1
2019-04-24 14:00:00+02:00;Amsterdam-Vondelpark;PM10;59,6;5
2019-04-24 14:00:00+02:00;Amsterdam-Vondelpark;PM25;10,2;2
2019-04-24 14:00:00+02:00;Amsterdam-Vondelpark;NO2;6,2;1
2019-04-24 15:00:00+02:00;Amsterdam-Vondelpark;CO;299,5;2
2019-04-24 15:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-04-24 15:00:00+02:00;Amsterdam-Vondelpark;O3;102,4;7
2019-04-24 15:00:00+02:00;Amsterdam-Vondelpark;FN;0,51;1
2019-04-24 15:00:00+02:00;Amsterdam-Vondelpark;PM10;44,9;4
2019-04-24 15:00:00+02:00;Amsterdam-Vondelpark;PM25;11,9;2
2019-04-24 15:00:00+02:00;Amsterdam-Vondelpark;NO2;5,5;1
2019-04-24 16:00:00+02:00;Amsterdam-Vondelpark;CO;300,3;2
2019-04-24 16:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-04-24 16:00:00+02:00;Amsterdam-Vondelpark;O3;106,9;7
2019-04-24 16:00:00+02:00;Amsterdam-Vondelpark;FN;0,53;1
2019-04-24 16:00:00+02:00;Amsterdam-Vondelpark;PM10;34,2;4
2019-04-24 16:00:00+02:00;Amsterdam-Vondelpark;PM25;10,4;2
2019-04-24 16:00:00+02:00;Amsterdam-Vondelpark;NO2;5,7;1
2019-04-24 17:00:00+02:00;Amsterdam-Vondelpark;CO;290,5;2
2019-04-24 17:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-04-24 17:00:00+02:00;Amsterdam-Vondelpark;FN;0,49;1
2019-04-24 17:00:00+02:00;Amsterdam-Vondelpark;PM10;27,4;3
2019-04-24 17:00:00+02:00;Amsterdam-Vondelpark;PM25;8,8;1
2019-04-24 17:00:00+02:00;Amsterdam-Vondelpark;NO2;5,3;1
2019-04-24 17:00:00+02:00;Amsterdam-Vondelpark;O3;110,2;7
2019-04-24 18:00:00+02:00;Amsterdam-Vondelpark;NO2;8,0;1
2019-04-24 18:00:00+02:00;Amsterdam-Vondelpark;O3;102,1;7
2019-04-24 18:00:00+02:00;Amsterdam-Vondelpark;PM10;23,6;3
2019-04-24 18:00:00+02:00;Amsterdam-Vondelpark;CO;303,3;2
2019-04-24 18:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-04-24 18:00:00+02:00;Amsterdam-Vondelpark;FN;0,5;1
2019-04-24 18:00:00+02:00;Amsterdam-Vondelpark;PM25;6,1;1
2019-04-24 19:00:00+02:00;Amsterdam-Vondelpark;CO;328,2;2
2019-04-24 19:00:00+02:00;Amsterdam-Vondelpark;NO;0,3;1
2019-04-24 19:00:00+02:00;Amsterdam-Vondelpark;O3;88,9;6
2019-04-24 19:00:00+02:00;Amsterdam-Vondelpark;FN;0,65;1
2019-04-24 19:00:00+02:00;Amsterdam-Vondelpark;PM10;27,5;3
2019-04-24 19:00:00+02:00;Amsterdam-Vondelpark;PM25;2,5;1
2019-04-24 19:00:00+02:00;Amsterdam-Vondelpark;NO2;12,2;2
2019-04-24 20:00:00+02:00;Amsterdam-Vondelpark;CO;336,9;2
2019-04-24 20:00:00+02:00;Amsterdam-Vondelpark;NO;0,3;1
2019-04-24 20:00:00+02:00;Amsterdam-Vondelpark;O3;82,3;6
2019-04-24 20:00:00+02:00;Amsterdam-Vondelpark;FN;0,43;1
2019-04-24 20:00:00+02:00;Amsterdam-Vondelpark;PM25;1,6;1
2019-04-24 20:00:00+02:00;Amsterdam-Vondelpark;NO2;15,0;2
2019-04-24 20:00:00+02:00;Amsterdam-Vondelpark;PM10;9,4;1
2019-04-24 21:00:00+02:00;Amsterdam-Vondelpark;CO;298,7;2
2019-04-24 21:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-04-24 21:00:00+02:00;Amsterdam-Vondelpark;O3;89,6;6
2019-04-24 21:00:00+02:00;Amsterdam-Vondelpark;FN;0,3;1
2019-04-24 21:00:00+02:00;Amsterdam-Vondelpark;PM10;10,2;2
2019-04-24 21:00:00+02:00;Amsterdam-Vondelpark;NO2;8,0;1
2019-04-24 21:00:00+02:00;Amsterdam-Vondelpark;PM25;0,8;1
2019-04-24 22:00:00+02:00;Amsterdam-Vondelpark;CO;308,3;2
2019-04-24 22:00:00+02:00;Amsterdam-Vondelpark;NO;-0,1;1
2019-04-24 22:00:00+02:00;Amsterdam-Vondelpark;O3;79,2;5
2019-04-24 22:00:00+02:00;Amsterdam-Vondelpark;FN;0,31;1
2019-04-24 22:00:00+02:00;Amsterdam-Vondelpark;PM10;10,4;2
2019-04-24 22:00:00+02:00;Amsterdam-Vondelpark;PM25;3,2;1
2019-04-24 22:00:00+02:00;Amsterdam-Vondelpark;NO2;7,9;1
2019-04-24 23:00:00+02:00;Amsterdam-Vondelpark;CO;305,4;2
2019-04-24 23:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-04-24 23:00:00+02:00;Amsterdam-Vondelpark;O3;73,4;5
2019-04-24 23:00:00+02:00;Amsterdam-Vondelpark;PM10;5,8;1
2019-04-24 23:00:00+02:00;Amsterdam-Vondelpark;PM25;3,2;1
2019-04-24 23:00:00+02:00;Amsterdam-Vondelpark;NO2;6,4;1
2019-04-24 23:00:00+02:00;Amsterdam-Vondelpark;FN;0,21;1
2019-04-25 00:00:00+02:00;Amsterdam-Vondelpark;CO;301,6;2
2019-04-25 00:00:00+02:00;Amsterdam-Vondelpark;NO;-0,1;1
2019-04-25 00:00:00+02:00;Amsterdam-Vondelpark;O3;71,7;5
2019-04-25 00:00:00+02:00;Amsterdam-Vondelpark;FN;0,18;1
2019-04-25 00:00:00+02:00;Amsterdam-Vondelpark;NO2;6,0;1
2019-04-25 00:00:00+02:00;Amsterdam-Vondelpark;PM25;0,6;1
2019-04-25 01:00:00+02:00;Amsterdam-Vondelpark;CO;281,6;2
2019-04-25 01:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-04-25 01:00:00+02:00;Amsterdam-Vondelpark;O3;70,6;5
2019-04-25 01:00:00+02:00;Amsterdam-Vondelpark;FN;0,18;1
2019-04-25 01:00:00+02:00;Amsterdam-Vondelpark;PM10;-0,4;1
2019-04-25 01:00:00+02:00;Amsterdam-Vondelpark;PM25;1,8;1
2019-04-25 01:00:00+02:00;Amsterdam-Vondelpark;NO2;5,0;1
2019-04-25 02:00:00+02:00;Amsterdam-Vondelpark;CO;280,6;2
2019-04-25 02:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-04-25 02:00:00+02:00;Amsterdam-Vondelpark;O3;69,0;5
2019-04-25 02:00:00+02:00;Amsterdam-Vondelpark;FN;0,18;1
2019-04-25 02:00:00+02:00;Amsterdam-Vondelpark;PM10;4,2;1
2019-04-25 02:00:00+02:00;Amsterdam-Vondelpark;PM25;1,5;1
2019-04-25 02:00:00+02:00;Amsterdam-Vondelpark;NO2;6,4;1
2019-04-25 03:00:00+02:00;Amsterdam-Vondelpark;CO;272,3;2
2019-04-25 03:00:00+02:00;Amsterdam-Vondelpark;NO;-0,3;1
2019-04-25 03:00:00+02:00;Amsterdam-Vondelpark;O3;60,1;5
2019-04-25 03:00:00+02:00;Amsterdam-Vondelpark;FN;0,19;1
2019-04-25 03:00:00+02:00;Amsterdam-Vondelpark;PM10;5,3;1
2019-04-25 03:00:00+02:00;Amsterdam-Vondelpark;PM25;1,3;1
2019-04-25 03:00:00+02:00;Amsterdam-Vondelpark;NO2;5,9;1
2019-04-25 04:00:00+02:00;Amsterdam-Vondelpark;CO;271,9;2
2019-04-25 04:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-04-25 04:00:00+02:00;Amsterdam-Vondelpark;O3;58,2;4
2019-04-25 04:00:00+02:00;Amsterdam-Vondelpark;FN;0,19;1
2019-04-25 04:00:00+02:00;Amsterdam-Vondelpark;PM10;4,0;1
2019-04-25 04:00:00+02:00;Amsterdam-Vondelpark;PM25;0,6;1
2019-04-25 04:00:00+02:00;Amsterdam-Vondelpark;NO2;7,3;1
2019-04-25 05:00:00+02:00;Amsterdam-Vondelpark;CO;273,3;2
2019-04-25 05:00:00+02:00;Amsterdam-Vondelpark;NO;-0,1;1
2019-04-25 05:00:00+02:00;Amsterdam-Vondelpark;O3;54,7;4
2019-04-25 05:00:00+02:00;Amsterdam-Vondelpark;FN;0,22;1
2019-04-25 05:00:00+02:00;Amsterdam-Vondelpark;PM10;2,9;1
2019-04-25 05:00:00+02:00;Amsterdam-Vondelpark;PM25;1,4;1
2019-04-25 05:00:00+02:00;Amsterdam-Vondelpark;NO2;7,9;1
2019-04-25 06:00:00+02:00;Amsterdam-Vondelpark;CO;280,2;2
2019-04-25 06:00:00+02:00;Amsterdam-Vondelpark;NO;-0,1;1
2019-04-25 06:00:00+02:00;Amsterdam-Vondelpark;O3;46,8;4
2019-04-25 06:00:00+02:00;Amsterdam-Vondelpark;PM10;3,3;1
2019-04-25 06:00:00+02:00;Amsterdam-Vondelpark;PM25;2,2;1
2019-04-25 06:00:00+02:00;Amsterdam-Vondelpark;NO2;10,5;2
2019-04-25 06:00:00+02:00;Amsterdam-Vondelpark;FN;0,27;1
2019-04-25 07:00:00+02:00;Amsterdam-Vondelpark;CO;280,8;2
2019-04-25 07:00:00+02:00;Amsterdam-Vondelpark;NO;-0,1;1
2019-04-25 07:00:00+02:00;Amsterdam-Vondelpark;O3;44,0;4
2019-04-25 07:00:00+02:00;Amsterdam-Vondelpark;FN;0,3;1
2019-04-25 07:00:00+02:00;Amsterdam-Vondelpark;PM10;5,4;1
2019-04-25 07:00:00+02:00;Amsterdam-Vondelpark;PM25;1,5;1
2019-04-25 07:00:00+02:00;Amsterdam-Vondelpark;NO2;14,4;2
2019-04-25 08:00:00+02:00;Amsterdam-Vondelpark;CO;293,1;2
2019-04-25 08:00:00+02:00;Amsterdam-Vondelpark;NO;0,9;1
2019-04-25 08:00:00+02:00;Amsterdam-Vondelpark;O3;42,3;4
2019-04-25 08:00:00+02:00;Amsterdam-Vondelpark;FN;0,44;1
2019-04-25 08:00:00+02:00;Amsterdam-Vondelpark;PM10;7,7;1
2019-04-25 08:00:00+02:00;Amsterdam-Vondelpark;NO2;24,7;3
2019-04-25 08:00:00+02:00;Amsterdam-Vondelpark;PM25;3,4;1
2019-04-25 09:00:00+02:00;Amsterdam-Vondelpark;CO;302,2;2
2019-04-25 09:00:00+02:00;Amsterdam-Vondelpark;NO;1,5;1
2019-04-25 09:00:00+02:00;Amsterdam-Vondelpark;O3;46,2;4
2019-04-25 09:00:00+02:00;Amsterdam-Vondelpark;FN;0,49;1
2019-04-25 09:00:00+02:00;Amsterdam-Vondelpark;PM10;10,3;2
2019-04-25 09:00:00+02:00;Amsterdam-Vondelpark;PM25;3,2;1
2019-04-25 09:00:00+02:00;Amsterdam-Vondelpark;NO2;22,0;3
2019-04-25 10:00:00+02:00;Amsterdam-Vondelpark;CO;317,8;2
2019-04-25 10:00:00+02:00;Amsterdam-Vondelpark;NO;1,9;1
2019-04-25 10:00:00+02:00;Amsterdam-Vondelpark;O3;41,4;4
2019-04-25 10:00:00+02:00;Amsterdam-Vondelpark;FN;0,55;1
2019-04-25 10:00:00+02:00;Amsterdam-Vondelpark;PM10;17,0;2
2019-04-25 10:00:00+02:00;Amsterdam-Vondelpark;PM25;2,9;1
2019-04-25 10:00:00+02:00;Amsterdam-Vondelpark;NO2;24,8;3
2019-04-25 11:00:00+02:00;Amsterdam-Vondelpark;CO;306,9;2
2019-04-25 11:00:00+02:00;Amsterdam-Vondelpark;NO;3,0;1
2019-04-25 11:00:00+02:00;Amsterdam-Vondelpark;O3;43,4;4
2019-04-25 11:00:00+02:00;Amsterdam-Vondelpark;FN;0,55;1
2019-04-25 11:00:00+02:00;Amsterdam-Vondelpark;PM10;15,3;2
2019-04-25 11:00:00+02:00;Amsterdam-Vondelpark;NO2;23,5;3
2019-04-25 11:00:00+02:00;Amsterdam-Vondelpark;PM25;2,5;1
2019-04-25 12:00:00+02:00;Amsterdam-Vondelpark;CO;289,5;2
2019-04-25 12:00:00+02:00;Amsterdam-Vondelpark;NO;3,0;1
2019-04-25 12:00:00+02:00;Amsterdam-Vondelpark;O3;55,3;4
2019-04-25 12:00:00+02:00;Amsterdam-Vondelpark;FN;0,48;1
2019-04-25 12:00:00+02:00;Amsterdam-Vondelpark;PM10;12,6;2
2019-04-25 12:00:00+02:00;Amsterdam-Vondelpark;PM25;0,7;1
2019-04-25 12:00:00+02:00;Amsterdam-Vondelpark;NO2;17,6;2
2019-04-25 13:00:00+02:00;Amsterdam-Vondelpark;CO;293,2;2
2019-04-25 13:00:00+02:00;Amsterdam-Vondelpark;NO;3,0;1
2019-04-25 13:00:00+02:00;Amsterdam-Vondelpark;O3;61,3;5
2019-04-25 13:00:00+02:00;Amsterdam-Vondelpark;FN;0,47;1
2019-04-25 13:00:00+02:00;Amsterdam-Vondelpark;PM10;19,7;2
2019-04-25 13:00:00+02:00;Amsterdam-Vondelpark;PM25;3,3;1
2019-04-25 13:00:00+02:00;Amsterdam-Vondelpark;NO2;15,9;2
2019-04-25 14:00:00+02:00;Amsterdam-Vondelpark;CO;281,6;2
2019-04-25 14:00:00+02:00;Amsterdam-Vondelpark;NO;1,6;1
2019-04-25 14:00:00+02:00;Amsterdam-Vondelpark;O3;69,0;5
2019-04-25 14:00:00+02:00;Amsterdam-Vondelpark;FN;0,43;1
2019-04-25 14:00:00+02:00;Amsterdam-Vondelpark;PM10;11,6;2
2019-04-25 14:00:00+02:00;Amsterdam-Vondelpark;PM25;5,1;1
2019-04-25 14:00:00+02:00;Amsterdam-Vondelpark;NO2;12,9;2
2019-04-25 15:00:00+02:00;Amsterdam-Vondelpark;CO;277,9;2
2019-04-25 15:00:00+02:00;Amsterdam-Vondelpark;NO;1,1;1
2019-04-25 15:00:00+02:00;Amsterdam-Vondelpark;O3;73,0;5
2019-04-25 15:00:00+02:00;Amsterdam-Vondelpark;FN;0,47;1
2019-04-25 15:00:00+02:00;Amsterdam-Vondelpark;PM10;9,5;1
2019-04-25 15:00:00+02:00;Amsterdam-Vondelpark;PM25;4,5;1
2019-04-25 15:00:00+02:00;Amsterdam-Vondelpark;NO2;12,1;2
